"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","total_rt","gaze_rt","firstfix_rt","context"
"1",1,3,"miti",7.33128878950477,12.4326794767771,0,4,7,5,4.02938377768521,4.45939248775923,5.59988307207369,7.42852763086557,4.0437445640564,0,499.53488372093,230.116279069767,196.046511627907,"long"
"2",1,4,"e",4.278876085127,7.33128878950477,12.4326794767771,1,4,7,7.45939248775923,4.02938377768521,4.45939248775923,5.91305351257324,7.42852763086557,4.0437445640564,116.372093023256,76.9302325581395,73.953488372093,"long"
"3",1,5,"religioni",8.88936819763263,4.278876085127,7.33128878950477,9,1,4,4.17897694729317,7.45939248775923,4.02938377768521,5.70513769239187,5.91305351257324,7.42852763086557,887.348837209302,326.116279069767,221.790697674419,"long"
"4",1,6,"Romane,",19.3122863369126,8.88936819763263,4.278876085127,7,9,1,3.94987770403687,4.17897694729317,7.45939248775923,10.7414102554321,5.70513769239187,5.91305351257324,599.418604651163,249.441860465116,205.488372093023,"long"
"5",1,7,"Giano",12.6497839268133,19.3122863369126,8.88936819763263,5,7,9,3.0899051114394,3.94987770403687,4.17897694729317,13.202317237854,10.7414102554321,5.70513769239187,589.604651162791,342.883720930233,261.813953488372,"long"
"6",1,8,"è",4.58935469442055,12.6497839268133,19.3122863369126,1,5,7,7.10037054511756,3.0899051114394,3.94987770403687,4.63050413131714,13.202317237854,10.7414102554321,101.906976744186,71.8604651162791,71.8604651162791,"long"
"7",1,9,"il",2.97784150239543,4.58935469442055,12.6497839268133,2,1,5,7.32014628611105,7.10037054511756,3.0899051114394,5.68676710128784,4.63050413131714,13.202317237854,226.06976744186,138.651162790698,138.651162790698,"long"
"8",1,10,"dio",1.27590754070284,2.97784150239543,4.58935469442055,3,2,1,5.45939248775923,7.32014628611105,7.10037054511756,4.84536933898926,5.68676710128784,4.63050413131714,256.720930232558,177.395348837209,174.906976744186,"long"
"9",1,11,"degli",4.95759883649758,1.27590754070284,2.97784150239543,5,3,2,6.13987908640124,5.45939248775923,7.32014628611105,4.19687032699585,4.84536933898926,5.68676710128784,507.53488372093,224.860465116279,191.46511627907,"long"
"10",1,12,"inizi",9.75859474139181,4.95759883649758,1.27590754070284,5,5,3,4.45939248775923,6.13987908640124,5.45939248775923,6.72356081008911,4.19687032699585,4.84536933898926,947.767441860465,276.93023255814,250.604651162791,"long"
"11",1,13,"e",1.6565872164772,9.75859474139181,4.95759883649758,1,5,5,7.45939248775923,4.45939248775923,6.13987908640124,3.57627177238464,6.72356081008911,4.19687032699585,185.488372093023,117.418604651163,117.418604651163,"long"
"12",1,14,"dei",2.60543590818651,1.6565872164772,9.75859474139181,3,1,5,6.60959440922522,7.45939248775923,4.45939248775923,4.08197021484375,3.57627177238464,6.72356081008911,427.883720930233,186.581395348837,180.162790697674,"long"
"13",1,15,"cancelli.",17.6399283395323,2.60543590818651,1.6565872164772,9,3,1,3.82020145948564,6.60959440922522,7.45939248775923,11.3631783984601,4.08197021484375,3.57627177238464,1038.46511627907,308.860465116279,234.674418604651,"long"
"14",1,16,"Egli",5.42837198127625,17.6399283395323,2.60543590818651,4,9,3,4.94001815500766,3.82020145948564,6.60959440922522,6.46799755096436,11.3631783984601,4.08197021484375,200.279069767442,149.53488372093,149.53488372093,"long"
"15",1,17,"ha",5.28491296281963,5.42837198127625,17.6399283395323,2,4,9,6.69019608002851,4.94001815500766,3.82020145948564,5.46153163909912,6.46799755096436,11.3631783984601,182.976744186047,135.023255813953,135.023255813953,"long"
"16",1,18,"una",3.93114826263245,5.28491296281963,5.42837198127625,3,2,4,6.94001815500766,6.69019608002851,4.94001815500766,6.52406740188599,5.46153163909912,6.46799755096436,303.697674418605,181.93023255814,171.953488372093,"long"
"17",1,19,"doppia",4.88760519759299,3.93114826263245,5.28491296281963,6,3,2,4.48000694295715,6.94001815500766,6.69019608002851,7.51094055175781,6.52406740188599,5.46153163909912,378.767441860465,217.767441860465,194.511627906977,"long"
"18",1,20,"natura",1.91911206253873,4.88760519759299,3.93114826263245,6,6,3,5.0899051114394,4.48000694295715,6.94001815500766,4.90283393859863,7.51094055175781,6.52406740188599,405.116279069767,260.697674418605,240.651162790698,"long"
"19",1,21,"ed",6.20819482974391,1.91911206253873,4.88760519759299,2,6,6,6.23044892137827,5.0899051114394,4.48000694295715,2.6567280292511,4.90283393859863,7.51094055175781,183.116279069767,165.255813953488,159.046511627907,"long"
"20",1,22,"è",0.159307061218529,6.20819482974391,1.91911206253873,1,2,6,7.10037054511756,6.23044892137827,5.0899051114394,1.09556555747986,2.6567280292511,4.90283393859863,128.674418604651,90.9302325581395,88.7906976744186,"long"
"21",1,23,"solitamente",9.585917277304,0.159307061218529,6.20819482974391,11,1,2,4.46982201597816,7.10037054511756,6.23044892137827,6.83878803253174,1.09556555747986,2.6567280292511,433,311.558139534884,168.93023255814,"long"
"22",1,24,"rappresentato",2.52611294997029,9.585917277304,0.159307061218529,13,11,1,4.43933269383026,4.46982201597816,7.10037054511756,3.89612627029419,6.83878803253174,1.09556555747986,505.511627906977,259.697674418605,184.488372093023,"long"
"23",1,25,"come",1.36640052087805,2.52611294997029,9.585917277304,4,13,11,6.67024585307412,4.43933269383026,4.46982201597816,3.51454496383667,3.89612627029419,6.83878803253174,132.720930232558,105.883720930233,102.697674418605,"long"
"24",1,26,"avente",15.3066855789129,1.36640052087805,2.52611294997029,6,4,13,3.82994669594164,6.67024585307412,4.43933269383026,5.38422775268555,3.51454496383667,3.89612627029419,392.558139534884,292.581395348837,231.162790697674,"long"
"25",1,27,"due",3.32684320905279,15.3066855789129,1.36640052087805,3,6,4,6.17026171539496,3.82994669594164,6.67024585307412,5.16984939575195,5.38422775268555,3.51454496383667,209.372093023256,185.906976744186,185.906976744186,"long"
"26",1,28,"facce,",7.78458601065386,3.32684320905279,15.3066855789129,6,3,6,4.13033376849501,6.17026171539496,3.82994669594164,10.2596054375172,5.16984939575195,5.38422775268555,287.906976744186,203.767441860465,171.279069767442,"long"
"27",1,29,"poiché",8.34987734842966,7.78458601065386,3.32684320905279,6,6,3,4.94987770403687,4.13033376849501,6.17026171539496,6.1094446182251,10.2596054375172,5.16984939575195,335.790697674419,256.511627906977,198,"long"
"28",1,30,"vede",10.4848161944282,8.34987734842966,7.78458601065386,4,6,6,5.13033376849501,4.94987770403687,4.13033376849501,6.8864107131958,6.1094446182251,10.2596054375172,275.348837209302,197.906976744186,188.232558139535,"long"
"29",1,31,"nel",4.46231082435488,10.4848161944282,8.34987734842966,3,4,6,6.58994960132571,5.13033376849501,4.94987770403687,6.15923261642456,6.8864107131958,6.1094446182251,176.06976744186,142.348837209302,135.767441860465,"long"
