"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","total_rt","gaze_rt","firstfix_rt","context"
"1",1,3,"종교와",13.2449540687434,12.322540601635,10.5170965457059,3,3,2,4.82151352840477,4.60852603357719,4.46982201597816,17.017516374588,15.4737935066223,8.76905250549316,686.095238095238,249.857142857143,186.857142857143,"long"
"2",1,4,"신화에서",11.4697077723256,13.2449540687434,12.322540601635,4,3,3,4.64738297011462,4.82151352840477,4.60852603357719,15.8196003437042,17.017516374588,15.4737935066223,630.571428571429,299.190476190476,203.52380952381,"long"
"3",1,8,"신으로",8.67760340348999,19.7701467343044,16.8588533622351,3,2,3,5.80277372529198,4.53019969820308,5.78175537465247,13.3362708091736,5.78704166412354,13.8913702964783,424.428571428571,159.380952380952,159.380952380952,"long"
"4",1,9,"여겨졌다.",5.11177066397207,8.67760340348999,19.7701467343044,5,3,2,3.41995574848976,5.80277372529198,4.53019969820308,9.54071080684662,13.3362708091736,5.78704166412354,243.047619047619,133.904761904762,126.857142857143,"long"
"5",1,10,"그는",5.17106765510712,5.11177066397207,8.67760340348999,2,5,3,6.51054501020661,3.41995574848976,5.80277372529198,6.62051677703857,9.54071080684662,13.3362708091736,107.666666666667,92.5238095238095,82.3333333333333,"long"
"6",1,11,"양면적",20.9988017687905,5.17106765510712,5.11177066397207,3,2,5,3.83884909073726,6.51054501020661,3.41995574848976,20.6765661239624,6.62051677703857,9.54071080684662,719.952380952381,381.47619047619,239.571428571429,"long"
"7",1,12,"성격을",7.69646355252832,20.9988017687905,5.17106765510712,3,3,2,4.87852179550121,3.83884909073726,6.51054501020661,9.8133385181427,20.6765661239624,6.62051677703857,462.428571428571,241,207.47619047619,"long"
"8",1,16,"개의",3.28786246868122,8.19199493348498,9.93458093843082,2,1,2,3.40993312333129,6.04139268515823,4.94001815500766,6.12523722648621,6.38048553466797,11.7787251472473,313.190476190476,214.666666666667,172.142857142857,"long"
"9",1,17,"얼굴을",6.16744102810463,3.28786246868122,8.19199493348498,3,2,1,5.28555730900777,3.40993312333129,6.04139268515823,10.8804459422827,6.12523722648621,6.38048553466797,274.380952380952,153,153,"long"
"10",1,18,"가지고",1.08035321222699,6.16744102810463,3.28786246868122,3,3,2,5.78247262416629,5.28555730900777,3.40993312333129,2.54551792144775,10.8804459422827,6.12523722648621,204.857142857143,125.142857142857,125.142857142857,"long"
"11",1,19,"있는",5.34332441419817,1.08035321222699,6.16744102810463,2,3,3,6.91009054559407,5.78247262416629,5.28555730900777,3.52535891532898,2.54551792144775,10.8804459422827,127.52380952381,127.52380952381,127.52380952381,"long"
"12",1,20,"것으로",3.14310805413419,5.34332441419817,1.08035321222699,3,2,3,6.3654879848909,6.91009054559407,5.78247262416629,7.18453931808472,3.52535891532898,2.54551792144775,130,104.809523809524,104.809523809524,"long"
"13",1,21,"그려지는데,",16.6533972131124,3.14310805413419,5.34332441419817,6,3,2,4.44090908206522,6.3654879848909,6.91009054559407,13.1206314563751,7.18453931808472,3.52535891532898,288.238095238095,178.380952380952,156.809523809524,"long"
"14",1,22,"이는",3.7082089020203,16.6533972131124,3.14310805413419,2,6,3,7.14612803567824,4.44090908206522,6.3654879848909,7.05666971206665,13.1206314563751,7.18453931808472,211.047619047619,198.428571428571,168.666666666667,"long"
"15",1,23,"그가",4.96273122983922,3.7082089020203,16.6533972131124,2,2,6,6.46239799789896,7.14612803567824,4.44090908206522,7.83475875854492,7.05666971206665,13.1206314563751,230.380952380952,176.095238095238,153.285714285714,"long"
"16",1,24,"미래와",18.4699907539602,4.96273122983922,3.7082089020203,3,2,2,5.02530586526477,6.46239799789896,7.14612803567824,18.5073366165161,7.83475875854492,7.05666971206665,397.571428571429,268.52380952381,209.47619047619,"long"
"17",1,25,"과거를",6.33719264390643,18.4699907539602,4.96273122983922,3,3,2,5.07554696139253,5.02530586526477,6.46239799789896,10.7313950061798,18.5073366165161,7.83475875854492,298.095238095238,172.285714285714,157.952380952381,"long"
"18",1,26,"모두",4.79061118973575,6.33719264390643,18.4699907539602,2,3,3,5.68033551341456,5.07554696139253,5.02530586526477,6.99384164810181,10.7313950061798,18.5073366165161,216.761904761905,139.142857142857,139.142857142857,"long"
"19",1,27,"살피기",20.3838521352201,4.79061118973575,6.33719264390643,3,2,3,3.79934054945358,5.68033551341456,5.07554696139253,11.302006483078,6.99384164810181,10.7313950061798,369.095238095238,207.095238095238,207.095238095238,"long"
"20",1,28,"때문이다.",1.93592627215107,20.3838521352201,4.79061118973575,5,3,2,5.87909587950007,3.79934054945358,5.68033551341456,4.59823971986771,11.302006483078,6.99384164810181,354.285714285714,249.47619047619,170.047619047619,"long"
"21",1,29,"야",3.85662005596519,1.93592627215107,20.3838521352201,1,5,3,6.28103336724773,5.87909587950007,3.79934054945358,6.37576580047607,4.59823971986771,11.302006483078,71.6190476190476,71.6190476190476,62.5714285714286,"long"
"22",1,30,"누스는",11.8304306289596,3.85662005596519,1.93592627215107,3,1,5,3.35983548233989,6.28103336724773,5.87909587950007,1.81396347284317,6.37576580047607,4.59823971986771,325.904761904762,222.47619047619,175.666666666667,"long"
"23",1,31,"갈등의",19.3817728386385,11.8304306289596,3.85662005596519,3,3,1,4.43933269383026,3.35983548233989,6.28103336724773,15.2578010559082,1.81396347284317,6.37576580047607,542.619047619048,226.238095238095,180.52380952381,"long"
"24",1,32,"시작과",10.2116717848887,19.3817728386385,11.8304306289596,3,3,3,5.78175537465247,4.43933269383026,3.35983548233989,11.1175756454468,15.2578010559082,1.81396347284317,528.380952380952,260.619047619048,210.904761904762,"long"
"25",1,33,"끝을",2.84867709665517,10.2116717848887,19.3817728386385,2,3,3,5.68033551341456,5.78175537465247,4.43933269383026,8.53571963310242,11.1175756454468,15.2578010559082,273.904761904762,158.238095238095,127.52380952381,"long"
"26",1,34,"주재하고,",19.8978955263392,2.84867709665517,10.2116717848887,5,2,3,3.96941591235398,5.68033551341456,5.78175537465247,20.8606557846069,8.53571963310242,11.1175756454468,375.428571428571,192.952380952381,165.142857142857,"long"
"27",1,35,"이에",9.82947937362561,19.8978955263392,2.84867709665517,2,5,2,7.08635983067475,3.96941591235398,5.68033551341456,8.05392551422119,20.8606557846069,8.53571963310242,191.952380952381,138.571428571429,119.238095238095,"long"
"28",1,36,"따라",2.84067403066834,9.82947937362561,19.8978955263392,2,2,5,5.55022835305509,7.08635983067475,3.96941591235398,4.4036226272583,8.05392551422119,20.8606557846069,230.47619047619,165,145.238095238095,"long"
"29",1,37,"전쟁과",8.70576690908337,2.84067403066834,9.82947937362561,3,2,2,5.20411998265593,5.55022835305509,7.08635983067475,11.1498205661774,4.4036226272583,8.05392551422119,402.285714285714,213.52380952381,196.571428571429,"long"
"30",1,38,"평화",2.84683273417515,8.70576690908337,2.84067403066834,2,3,2,4.94001815500766,5.20411998265593,5.55022835305509,7.28087055683136,11.1498205661774,4.4036226272583,274.857142857143,185.047619047619,163.952380952381,"long"
"31",1,39,"역시",11.557570123903,2.84683273417515,8.70576690908337,2,2,3,5.3096301674259,4.94001815500766,5.20411998265593,2.9490282535553,7.28087055683136,11.1498205661774,260.238095238095,192.571428571429,163.904761904762,"long"
"32",1,40,"관장한다.",12.2989868495339,11.557570123903,2.84683273417515,5,2,2,4.14612803567824,5.3096301674259,4.94001815500766,13.8236625790596,2.9490282535553,7.28087055683136,399,238.095238095238,196.571428571429,"long"
"33",1,46,"열려",7.79371597062849,45.4870146461688,6.99732969040981,2,4,1,4.12057393120585,3.61909333062674,6.19865708695442,12.2794272899628,19.8589067459106,8.20540523529053,328.380952380952,158.857142857143,129.666666666667,"long"
"34",1,47,"있고",4.76120533417063,7.79371597062849,45.4870146461688,2,2,4,6.82607480270083,4.12057393120585,3.61909333062674,2.44553923606873,12.2794272899628,19.8589067459106,193.714285714286,124.238095238095,124.238095238095,"long"
"35",1,48,"평화의",11.5080910430307,4.76120533417063,7.79371597062849,3,2,2,4.93801909747621,6.82607480270083,4.12057393120585,9.58234548568726,2.44553923606873,12.2794272899628,372.714285714286,214.904761904762,196.904761904762,"long"
"36",1,49,"시기에는",9.67756663432546,11.5080910430307,4.76120533417063,4,3,2,4.96614173273903,4.93801909747621,6.82607480270083,13.0041575431824,9.58234548568726,2.44553923606873,373.904761904762,203.095238095238,155.238095238095,"long"
"37",1,50,"닫혀",5.40673308924599,9.67756663432546,11.5080910430307,2,4,3,3.39967372148104,4.96614173273903,4.93801909747621,7.19679978117347,13.0041575431824,9.58234548568726,253.238095238095,196.714285714286,168.380952380952,"long"
"38",1,51,"있다.",1.54289391259301,5.40673308924599,9.67756663432546,3,2,4,6.84757265914211,3.39967372148104,4.96614173273903,3.29029849171638,7.19679978117347,13.0041575431824,110.571428571429,93.1428571428571,93.1428571428571,"long"
"39",1,52,"문의",7.77233333070016,1.54289391259301,5.40673308924599,2,3,2,4.53019969820308,6.84757265914211,3.39967372148104,10.0509557723999,3.29029849171638,7.19679978117347,310.666666666667,207.809523809524,157.380952380952,"long"
"40",1,53,"신으로서",11.7781220987112,7.77233333070016,1.54289391259301,4,2,3,4.95999483832842,4.53019969820308,6.84757265914211,12.2498383522034,10.0509557723999,3.29029849171638,586.095238095238,320.285714285714,223,"long"
"41",1,60,"것과도",15.2146038299302,17.1082132504573,15.652099466932,3,1,3,6.19865708695442,7.39967372148104,4.82020145948564,17.6704397201538,1.38815040886402,7.72676777839661,367.333333333333,244.952380952381,169.47619047619,"long"
"42",1,61,"연관된다.",10.6004117754014,15.2146038299302,17.1082132504573,5,3,1,4.54157924394658,6.19865708695442,7.39967372148104,7.347507417202,17.6704397201538,1.38815040886402,243.142857142857,160.238095238095,136.47619047619,"long"
"43",1,65,"변천을",12.6330591548919,15.5887445804998,12.0062648509632,3,3,2,3.17897694729317,5.02530586526477,4.48995847942483,14.1252062320709,17.0311288833618,9.65542149543762,385.047619047619,277.333333333333,170.666666666667,"long"
"44",1,66,"상징하는데,",11.3404373704464,12.6330591548919,15.5887445804998,6,3,3,4.58994960132571,3.17897694729317,5.02530586526477,12.9219929277897,14.1252062320709,17.0311288833618,275.714285714286,175.047619047619,126.809523809524,"long"
"45",1,67,"그",4.27962838842072,11.3404373704464,12.6330591548919,1,6,3,6.5705429398819,4.58994960132571,3.17897694729317,6.63857841491699,12.9219929277897,14.1252062320709,43.1428571428571,43.1428571428571,43.1428571428571,"long"
"46",1,68,"예로",6.5819335171929,4.27962838842072,11.3404373704464,2,1,6,5.57978359661681,6.5705429398819,4.58994960132571,8.62865281105042,6.63857841491699,12.9219929277897,277.285714285714,161.142857142857,129.619047619048,"long"
"47",1,69,"하나의",11.9121235204656,6.5819335171929,4.27962838842072,3,2,1,5.84198480459011,5.57978359661681,6.5705429398819,9.84889054298401,8.62865281105042,6.63857841491699,398.333333333333,269.619047619048,220,"long"
"48",1,70,"상태에서",15.2362193520465,11.9121235204656,6.5819335171929,4,3,2,5.40312052117582,5.84198480459011,5.57978359661681,11.7903664112091,9.84889054298401,8.62865281105042,450.095238095238,309.095238095238,226.380952380952,"long"
"49",1,71,"다른",0.791191425192951,15.2362193520465,11.9121235204656,2,4,3,5.92012332629072,5.40312052117582,5.84198480459011,4.16265058517456,11.7903664112091,9.84889054298401,226.666666666667,193.52380952381,178.761904761905,"long"
"50",1,72,"상태",0.491280472824038,0.791191425192951,15.2362193520465,2,2,4,5.41995574848976,5.92012332629072,5.40312052117582,2.47348666191101,4.16265058517456,11.7903664112091,82.6190476190476,64.4761904761905,64.4761904761905,"long"
"51",1,73,"로",15.4695950917879,0.491280472824038,0.791191425192951,1,2,2,6.75966784468963,5.41995574848976,5.92012332629072,0.500888288021088,2.47348666191101,4.16265058517456,29.3333333333333,29.3333333333333,29.3333333333333,"long"
